seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
contig_20187	6588	No terminal repeats	14	11	0.7621	NA	0	0.0000	NA	NA
contig_8748	4247	No terminal repeats	8	11	0.7620	NA	0	0.0000	NA	NA
contig_3533	5569	No terminal repeats	9	11	0.7619	NA	0	0.0000	NA	NA
contig_19528	7508	No terminal repeats	10	11	0.7618	NA	0	0.0000	NA	NA
contig_19822	9008	No terminal repeats	17	11	0.7613	NA	0	2.1159	NA	NA
contig_25059	3321	No terminal repeats	6	11	0.7612	NA	0	0.8792	NA	NA
contig_15708	10176	No terminal repeats	12	11	0.7611	NA	0	0.3380	NA	NA
contig_13242	3509	No terminal repeats	5	11	0.7609	NA	0	0.0000	NA	NA
contig_18259	7431	No terminal repeats	13	11	0.7608	NA	0	0.3300	NA	NA
contig_18482	2555	No terminal repeats	4	11	0.7608	NA	0	0.0000	NA	NA
contig_15962	9034	No terminal repeats	14	11	0.7606	NA	0	0.4861	NA	NA
contig_225	4320	No terminal repeats	4	11	0.7606	NA	0	0.0000	NA	NA
contig_7005	4290	No terminal repeats	7	11	0.7605	NA	0	0.0000	NA	NA
contig_11572	2964	No terminal repeats	4	11	0.7602	NA	0	0.0000	NA	NA
contig_8328	3170	No terminal repeats	4	11	0.7602	NA	0	0.4809	NA	NA
contig_8823	3631	No terminal repeats	8	4	0.7599	NA	0	0.0000	NA	NA
contig_21591	4942	No terminal repeats	6	11	0.7598	NA	0	0.0000	NA	NA
contig_12815	6806	No terminal repeats	11	11	0.7598	NA	0	0.0000	NA	NA
contig_8422	3589	No terminal repeats	5	11	0.7592	NA	0	0.0000	NA	NA
contig_2394	20514	No terminal repeats	19	11	0.7592	NA	0	0.3987	NA	NA
contig_23400	6186	No terminal repeats	7	11	0.7592	NA	0	0.0000	NA	NA
contig_19937	6299	No terminal repeats	15	11	0.7589	NA	0	0.0000	NA	NA
contig_13013	5121	No terminal repeats	6	11	0.7588	NA	0	0.0000	NA	NA
contig_18246	5473	No terminal repeats	6	11	0.7586	NA	0	0.0000	NA	NA
contig_10284	5520	No terminal repeats	11	11	0.7585	NA	0	0.0000	NA	NA
contig_22930	3428	No terminal repeats	5	11	0.7584	NA	0	0.0000	NA	NA
contig_2207	6680	No terminal repeats	14	11	0.7584	NA	0	0.0000	NA	NA
contig_14783	16660	No terminal repeats	29	11	0.7582	NA	0	0.0000	NA	NA
contig_4299	2602	No terminal repeats	6	11	0.7582	NA	0	0.0000	NA	NA
contig_8163	4469	No terminal repeats	6	11	0.7582	NA	0	1.7183	NA	NA
contig_18406	2552	No terminal repeats	3	11	0.7581	NA	0	0.0000	NA	NA
contig_13878	8560	No terminal repeats	12	11	0.7580	NA	0	3.5702	NA	NA
contig_977	2720	No terminal repeats	3	11	0.7579	NA	0	0.0000	NA	NA
contig_5094	3010	No terminal repeats	3	11	0.7578	NA	0	0.0000	NA	NA
contig_26092	13153	No terminal repeats	10	11	0.7578	NA	0	0.0000	NA	NA
contig_3011	8678	No terminal repeats	17	11	0.7576	NA	0	0.0000	NA	NA
contig_8752	4431	No terminal repeats	5	11	0.7574	NA	0	0.0000	NA	NA
contig_20550	3958	No terminal repeats	7	11	0.7573	NA	0	0.0000	NA	NA
contig_15039	4950	No terminal repeats	14	11	0.7568	NA	0	0.0000	NA	NA
contig_14303	2715	No terminal repeats	5	11	0.7568	NA	0	0.0000	NA	NA
contig_5506	2896	No terminal repeats	6	11	0.7567	NA	0	0.0000	NA	NA
contig_23826	7704	No terminal repeats	15	11	0.7567	NA	0	0.7489	NA	NA
contig_13716	3265	No terminal repeats	5	11	0.7566	NA	0	0.0000	NA	NA
contig_17703	7279	No terminal repeats	14	11	0.7563	NA	0	0.0000	NA	NA
contig_10793	7648	No terminal repeats	15	11	0.7561	NA	0	0.5757	NA	NA
contig_19317	4078	No terminal repeats	3	11	0.7555	NA	0	0.0000	NA	NA
contig_11262	10675	No terminal repeats	12	11	0.7551	NA	0	0.5736	NA	NA
contig_7031	4789	No terminal repeats	11	11	0.7550	NA	0	0.0000	NA	NA
contig_5652	3044	No terminal repeats	6	11	0.7550	NA	0	0.0000	NA	NA
contig_16017	2647	No terminal repeats	5	11	0.7548	NA	0	0.0000	NA	NA
contig_10204	4457	No terminal repeats	1	11	0.7544	NA	0	0.0000	NA	NA
contig_26142	3358	No terminal repeats	6	11	0.7543	NA	0	0.0000	NA	NA
contig_19707	11118	No terminal repeats	12	11	0.7540	NA	0	0.6985	NA	NA
contig_7724	5734	No terminal repeats	7	11	0.7540	NA	0	0.0000	NA	NA
contig_4246	5880	No terminal repeats	7	11	0.7532	NA	0	0.0000	NA	NA
contig_18122	12702	No terminal repeats	22	11	0.7532	NA	0	2.1901	NA	NA
contig_5341	4158	No terminal repeats	5	11	0.7532	NA	0	0.0000	NA	NA
contig_25811	6839	No terminal repeats	7	11	0.7531	NA	0	0.2460	NA	NA
contig_1964	2589	No terminal repeats	3	11	0.7531	NA	0	0.0000	NA	NA
contig_8365	11903	No terminal repeats	18	11	0.7530	NA	0	0.0000	NA	NA
contig_4335	3980	No terminal repeats	7	11	0.7528	NA	0	0.0000	NA	NA
contig_15726	6110	No terminal repeats	8	11	0.7528	NA	0	0.0000	NA	NA
contig_3977	2569	No terminal repeats	5	11	0.7527	NA	0	0.0000	NA	NA
contig_8310	2937	No terminal repeats	5	11	0.7523	NA	0	0.0000	NA	NA
contig_4389	4506	No terminal repeats	9	11	0.7522	NA	0	0.0000	NA	NA
contig_10006	2607	No terminal repeats	7	11	0.7518	NA	0	0.0000	NA	NA
contig_6920	4268	No terminal repeats	4	11	0.7518	NA	0	0.5155	NA	NA
contig_19778	3082	No terminal repeats	5	11	0.7517	NA	0	0.0000	NA	NA
contig_20225	6836	No terminal repeats	10	11	0.7516	NA	0	0.0000	NA	NA
contig_16547	7370	No terminal repeats	9	11	0.7516	NA	0	1.2824	NA	NA
contig_9098	2649	No terminal repeats	7	11	0.7515	NA	0	0.0000	NA	NA
contig_1620	2683	No terminal repeats	4	11	0.7515	NA	0	0.3394	NA	NA
contig_11016	3985	No terminal repeats	7	11	0.7515	NA	0	0.0000	NA	NA
contig_21246	6338	No terminal repeats	9	11	0.7513	NA	0	0.0000	NA	NA
contig_24907	3718	No terminal repeats	3	11	0.7513	NA	0	0.0000	NA	NA
contig_15752	6067	No terminal repeats	7	11	0.7513	NA	0	1.8180	NA	NA
contig_9110	9610	No terminal repeats	20	11	0.7511	NA	0	0.0000	NA	NA
contig_12634	2734	No terminal repeats	5	11	0.7511	NA	0	0.0000	NA	NA
contig_10220	5831	No terminal repeats	10	11	0.7511	NA	0	0.0000	NA	NA
contig_18303	4090	No terminal repeats	7	11	0.7510	NA	0	0.0000	NA	NA
contig_5068	19606	No terminal repeats	28	11	0.7507	NA	0	0.0000	NA	NA
contig_1565	5657	No terminal repeats	7	11	0.7503	NA	0	0.2181	NA	NA
contig_21556	20535	No terminal repeats	25	4	0.7502	NA	0	0.6480	NA	NA
contig_22839	6871	No terminal repeats	9	11	0.7501	NA	0	0.0000	NA	NA
contig_2822	7940	No terminal repeats	10	11	0.7497	NA	0	0.0000	NA	NA
contig_18396	11020	No terminal repeats	11	11	0.7492	NA	0	0.0000	NA	NA
contig_21192	5170	No terminal repeats	6	11	0.7492	NA	0	0.1392	NA	NA
contig_14737	2643	No terminal repeats	3	11	0.7489	NA	0	0.0000	NA	NA
contig_5523	8796	No terminal repeats	15	11	0.7487	NA	0	0.0000	NA	NA
contig_6978	6534	No terminal repeats	13	11	0.7486	NA	0	0.0000	NA	NA
contig_8255	11228	No terminal repeats	14	11	0.7486	NA	0	0.5534	NA	NA
contig_7811	4360	No terminal repeats	6	11	0.7486	NA	0	0.0000	NA	NA
contig_20493	3239	No terminal repeats	8	11	0.7485	NA	0	0.0000	NA	NA
contig_12314	8529	No terminal repeats	9	11	0.7483	NA	0	0.0000	NA	NA
contig_2819	10274	No terminal repeats	9	11	0.7483	NA	0	1.2717	NA	NA
contig_1740	8244	No terminal repeats	12	11	0.7482	NA	0	0.0000	NA	NA
contig_4930	5021	No terminal repeats	7	11	0.7481	NA	0	0.0000	NA	NA
contig_15333	2539	No terminal repeats	3	11	0.7481	NA	0	0.0000	NA	NA
contig_9715	7258	No terminal repeats	14	11	0.7479	NA	0	0.0000	NA	NA
contig_2076	4894	No terminal repeats	3	11	0.7478	NA	0	0.0000	NA	NA
contig_3425	14721	No terminal repeats	24	11	0.7477	NA	0	0.5439	NA	NA
contig_17584	5298	No terminal repeats	8	11	0.7475	NA	0	0.0000	NA	NA
contig_7562	23261	No terminal repeats	23	11	0.7472	NA	0	1.6695	NA	NA
contig_8027	4213	No terminal repeats	7	11	0.7470	NA	0	0.0000	NA	NA
contig_18929	8732	No terminal repeats	13	11	0.7468	NA	0	0.0918	NA	NA
contig_23926	10052	No terminal repeats	14	11	0.7468	NA	0	0.9003	NA	NA
contig_16696	4676	No terminal repeats	4	11	0.7468	NA	0	0.0000	NA	NA
contig_18633	3073	No terminal repeats	4	11	0.7467	NA	0	0.2818	NA	NA
contig_15278	3963	No terminal repeats	4	11	0.7466	NA	0	0.8475	NA	NA
contig_4541	3411	No terminal repeats	5	11	0.7464	NA	0	0.0000	NA	NA
contig_20002	13104	No terminal repeats	19	11	0.7462	NA	0	1.5406	NA	NA
contig_9833	5930	No terminal repeats	7	11	0.7461	NA	0	0.0000	NA	NA
contig_7946	2819	No terminal repeats	3	11	0.7461	NA	0	0.0000	NA	NA
contig_17286	3193	No terminal repeats	4	11	0.7460	NA	0	0.0000	NA	NA
contig_16834	4556	No terminal repeats	2	15	0.7455	NA	0	0.0000	NA	NA
contig_7577	2529	No terminal repeats	3	11	0.7454	NA	0	0.0000	NA	NA
contig_4228	3549	No terminal repeats	4	11	0.7453	NA	0	0.0000	NA	NA
contig_25065	7867	No terminal repeats	4	11	0.7450	NA	0	0.0686	NA	NA
contig_23268	4855	No terminal repeats	12	11	0.7448	NA	0	0.0000	NA	NA
contig_23644	3530	No terminal repeats	5	11	0.7448	NA	0	0.0000	NA	NA
contig_4945	3878	No terminal repeats	3	11	0.7448	NA	0	0.0000	NA	NA
contig_5751	2880	No terminal repeats	8	11	0.7448	NA	0	0.8690	NA	NA
contig_24746	12078	No terminal repeats	18	11	0.7447	NA	0	0.5646	NA	NA
contig_7262	19449	No terminal repeats	31	11	0.7446	NA	0	2.0337	NA	NA
contig_17377	7029	No terminal repeats	11	11	0.7446	NA	0	0.0000	NA	NA
contig_16787	6868	No terminal repeats	16	11	0.7442	NA	0	0.0000	NA	NA
contig_14899	2756	No terminal repeats	4	11	0.7441	NA	0	0.0000	NA	NA
contig_12569	5429	No terminal repeats	11	11	0.7439	NA	0	0.0000	NA	NA
contig_19702	8224	No terminal repeats	18	11	0.7438	NA	0	0.0000	NA	NA
contig_13281	2785	No terminal repeats	6	11	0.7435	NA	0	0.0000	NA	NA
contig_15633	4151	No terminal repeats	7	11	0.7434	NA	0	0.0000	NA	NA
contig_9806	4039	No terminal repeats	4	11	0.7433	NA	0	0.0000	NA	NA
contig_4987	10922	No terminal repeats	9	11	0.7430	NA	0	0.0000	NA	NA
contig_24268	2687	No terminal repeats	3	11	0.7425	NA	0	0.0000	NA	NA
contig_18546	20954	No terminal repeats	28	11	0.7422	NA	0	0.9681	NA	NA
contig_5599	3258	No terminal repeats	4	11	0.7421	NA	0	0.0000	NA	NA
contig_16816	4468	No terminal repeats	4	11	0.7421	NA	0	0.0000	NA	NA
contig_16827	5217	No terminal repeats	10	11	0.7420	NA	0	0.0000	NA	NA
contig_17278	5454	No terminal repeats	8	11	0.7415	NA	0	0.3677	NA	NA
contig_15235	3638	No terminal repeats	5	11	0.7415	NA	0	0.0000	NA	NA
contig_17557	3801	No terminal repeats	7	11	0.7415	NA	0	0.0000	NA	NA
contig_104	7955	No terminal repeats	5	11	0.7414	NA	0	0.0000	NA	NA
contig_14144	9210	No terminal repeats	9	11	0.7414	NA	0	0.9247	NA	NA
contig_19273	4494	No terminal repeats	8	11	0.7414	NA	0	0.0000	NA	NA
contig_11425	4256	No terminal repeats	9	11	0.7413	NA	0	0.0000	NA	NA
contig_20466	7759	No terminal repeats	9	11	0.7411	NA	0	0.0000	NA	NA
contig_12592	2913	No terminal repeats	3	11	0.7407	NA	0	0.0000	NA	NA
contig_7638	4963	No terminal repeats	8	11	0.7406	NA	0	0.0000	NA	NA
contig_4485	2509	No terminal repeats	3	11	0.7405	NA	0	0.0000	NA	NA
contig_25284	7470	No terminal repeats	10	11	0.7404	NA	0	0.0000	NA	NA
contig_18234	4688	No terminal repeats	10	11	0.7400	NA	0	0.0000	NA	NA
contig_8772	3592	No terminal repeats	5	11	0.7399	NA	0	0.0254	NA	NA
contig_2429	3859	No terminal repeats	5	11	0.7399	NA	0	0.0000	NA	NA
contig_2731	14536	No terminal repeats	21	11	0.7398	NA	0	0.0000	NA	NA
contig_7631	6993	No terminal repeats	5	11	0.7392	NA	0	0.8770	NA	NA
contig_12947	4957	No terminal repeats	8	11	0.7391	NA	0	0.0000	NA	NA
contig_16866	4694	No terminal repeats	7	11	0.7391	NA	0	0.2405	NA	NA
contig_22034	4262	No terminal repeats	4	11	0.7390	NA	0	0.0000	NA	NA
contig_16522	8526	No terminal repeats	12	11	0.7387	NA	0	0.0000	NA	NA
contig_12239	5542	No terminal repeats	10	11	0.7384	NA	0	0.0000	NA	NA
contig_25188	7799	No terminal repeats	7	11	0.7382	NA	0	1.0638	NA	NA
contig_1749	2773	No terminal repeats	2	11	0.7382	NA	0	0.0000	NA	NA
contig_3379	8494	No terminal repeats	4	11	0.7381	NA	0	1.4248	NA	NA
contig_18956	3010	No terminal repeats	6	11	0.7379	NA	0	0.0000	NA	NA
contig_14173	3708	No terminal repeats	5	11	0.7375	NA	0	0.0000	NA	NA
contig_18589	3188	No terminal repeats	8	11	0.7375	NA	0	0.0000	NA	NA
contig_20091	3209	No terminal repeats	8	11	0.7375	NA	0	0.0000	NA	NA
contig_15927	10109	No terminal repeats	16	11	0.7371	NA	0	1.1472	NA	NA
contig_25982	8561	No terminal repeats	8	11	0.7371	NA	0	0.0000	NA	NA
contig_14825	2723	No terminal repeats	5	11	0.7371	NA	0	0.5647	NA	NA
contig_25201	2686	No terminal repeats	4	11	0.7371	NA	0	0.7406	NA	NA
contig_2417	12195	No terminal repeats	14	11	0.7367	NA	0	0.0000	NA	NA
contig_18923	5534	No terminal repeats	12	11	0.7367	NA	0	0.5736	NA	NA
contig_13254	10258	No terminal repeats	9	11	0.7365	NA	0	0.0000	NA	NA
contig_14148	10446	No terminal repeats	10	11	0.7365	NA	0	0.0000	NA	NA
contig_14873	2806	No terminal repeats	8	11	0.7359	NA	0	0.0000	NA	NA
contig_6858	7256	No terminal repeats	7	11	0.7359	NA	0	0.1053	NA	NA
contig_318	2553	No terminal repeats	5	11	0.7359	NA	0	0.0000	NA	NA
contig_4461	4173	No terminal repeats	10	11	0.7357	NA	0	0.0000	NA	NA
contig_7327	7245	No terminal repeats	10	11	0.7355	NA	0	0.0000	NA	NA
contig_16028	3176	No terminal repeats	7	11	0.7353	NA	0	0.0000	NA	NA
contig_1939	5623	No terminal repeats	6	11	0.7350	NA	0	0.0000	NA	NA
contig_9808	3378	No terminal repeats	3	11	0.7350	NA	0	0.0000	NA	NA
contig_5070	3506	No terminal repeats	7	11	0.7350	NA	0	1.0979	NA	NA
contig_13870	3537	No terminal repeats	6	11	0.7349	NA	0	0.0000	NA	NA
contig_11024	8071	No terminal repeats	9	11	0.7349	NA	0	0.0000	NA	NA
contig_9981	3192	No terminal repeats	5	11	0.7347	NA	0	0.0000	NA	NA
contig_7960	4969	No terminal repeats	11	11	0.7347	NA	0	0.0000	NA	NA
contig_24336	9514	No terminal repeats	9	11	0.7344	NA	0	0.1037	NA	NA
contig_19234	3840	No terminal repeats	8	11	0.7343	NA	0	0.0000	NA	NA
contig_955	7742	No terminal repeats	10	11	0.7343	NA	0	0.0000	NA	NA
contig_13912	5521	No terminal repeats	11	11	0.7340	NA	0	0.0000	NA	NA
contig_6188	3028	No terminal repeats	3	11	0.7340	NA	0	1.6106	NA	NA
contig_18725	6387	No terminal repeats	15	11	0.7339	NA	0	1.2498	NA	NA
contig_9966	3149	No terminal repeats	3	11	0.7338	NA	0	0.0000	NA	NA
contig_18495	2550	No terminal repeats	4	11	0.7336	NA	0	0.0000	NA	NA
contig_15663	5458	No terminal repeats	11	11	0.7334	NA	0	0.0000	NA	NA
contig_21090	6180	No terminal repeats	13	11	0.7334	NA	0	0.0000	NA	NA
contig_11041	6279	No terminal repeats	5	11	0.7331	NA	0	1.4807	NA	NA
contig_5750	3173	No terminal repeats	5	11	0.7326	NA	0	0.0000	NA	NA
contig_14125	2943	No terminal repeats	4	11	0.7325	NA	0	0.2301	NA	NA
contig_6871	8051	No terminal repeats	9	11	0.7325	NA	0	0.6001	NA	NA
contig_11668	2735	No terminal repeats	3	11	0.7321	NA	0	0.0000	NA	NA
contig_11948	7554	No terminal repeats	13	11	0.7320	NA	0	0.0000	NA	NA
contig_18319	4984	No terminal repeats	10	11	0.7316	NA	0	0.0000	NA	NA
contig_4023	4633	No terminal repeats	7	11	0.7315	NA	0	0.0000	NA	NA
contig_13907	3676	No terminal repeats	7	11	0.7315	NA	0	0.0000	NA	NA
contig_23073	2836	No terminal repeats	3	11	0.7313	NA	0	0.0000	NA	NA
contig_12043	6363	No terminal repeats	8	11	0.7313	NA	0	0.0000	NA	NA
contig_16030	13920	No terminal repeats	21	11	0.7312	NA	0	0.0000	NA	NA
contig_7228	4245	No terminal repeats	4	11	0.7312	NA	0	0.2479	NA	NA
contig_6138	4574	No terminal repeats	5	11	0.7311	NA	0	0.9702	NA	NA
contig_23762	4353	No terminal repeats	7	11	0.7311	NA	0	0.0000	NA	NA
contig_21099	9068	No terminal repeats	11	11	0.7311	NA	0	0.0000	NA	NA
contig_5970	2703	No terminal repeats	2	11	0.7310	NA	0	0.0000	NA	NA
contig_21957	5770	No terminal repeats	4	11	0.7309	NA	0	0.0000	NA	NA
contig_24378	4941	No terminal repeats	5	11	0.7308	NA	0	0.8315	NA	NA
contig_17526	2950	No terminal repeats	4	11	0.7307	NA	0	0.0000	NA	NA
contig_16346	2599	No terminal repeats	3	11	0.7307	NA	0	0.3807	NA	NA
contig_2447	22529	No terminal repeats	36	11	0.7305	NA	0	0.3683	NA	NA
contig_19589	6972	No terminal repeats	10	11	0.7304	NA	0	0.0000	NA	NA
contig_2496	7548	No terminal repeats	7	11	0.7303	NA	0	0.0000	NA	NA
contig_12323	4689	No terminal repeats	4	11	0.7302	NA	0	0.0000	NA	NA
contig_8938	5577	No terminal repeats	10	11	0.7302	NA	0	0.0000	NA	NA
contig_8750	12285	No terminal repeats	12	11	0.7301	NA	0	0.8359	NA	NA
contig_16395	2514	No terminal repeats	2	11	0.7300	NA	0	0.0000	NA	NA
contig_26183	23544	No terminal repeats	22	11	0.7299	NA	0	4.5395	NA	NA
contig_5499	12487	No terminal repeats	26	11	0.7299	NA	0	0.2852	NA	NA
contig_15209	4081	No terminal repeats	4	11	0.7298	NA	0	0.0000	NA	NA
contig_5975	14031	No terminal repeats	13	11	0.7297	NA	0	0.1182	NA	NA
contig_24827	9292	No terminal repeats	14	11	0.7296	NA	0	0.0000	NA	NA
contig_15329	4791	No terminal repeats	8	11	0.7296	NA	0	0.0000	NA	NA
contig_8437	4431	No terminal repeats	6	11	0.7295	NA	0	0.0000	NA	NA
contig_2954	3765	No terminal repeats	6	11	0.7291	NA	0	0.0000	NA	NA
contig_25561	13014	No terminal repeats	9	11	0.7288	NA	0	0.0000	NA	NA
contig_7948	5532	No terminal repeats	8	11	0.7285	NA	0	0.0000	NA	NA
contig_7765	2604	No terminal repeats	4	11	0.7284	NA	0	0.0000	NA	NA
contig_14084	3887	No terminal repeats	5	11	0.7280	NA	0	0.8185	NA	NA
contig_7090	4961	No terminal repeats	10	11	0.7278	NA	0	0.0000	NA	NA
contig_11395	12603	No terminal repeats	23	11	0.7277	NA	0	0.7228	NA	NA
contig_9338	6517	No terminal repeats	8	11	0.7275	NA	0	0.0000	NA	NA
contig_3293	5325	No terminal repeats	9	11	0.7275	NA	0	0.0000	NA	NA
contig_20777	3683	No terminal repeats	3	15	0.7274	NA	0	0.0000	NA	NA
contig_22025	3737	No terminal repeats	9	11	0.7274	NA	0	0.0000	NA	NA
contig_22592	2796	No terminal repeats	6	11	0.7271	NA	0	0.0000	NA	NA
contig_17020	5504	No terminal repeats	13	11	0.7270	NA	0	0.0000	NA	NA
contig_18926	15479	No terminal repeats	28	11	0.7270	NA	0	0.5984	NA	NA
contig_21005	6948	No terminal repeats	14	11	0.7270	NA	0	0.0000	NA	NA
contig_16591	3642	No terminal repeats	4	11	0.7267	NA	0	1.0583	NA	NA
contig_17554	6286	No terminal repeats	9	11	0.7265	NA	0	2.4409	NA	NA
contig_12047	13519	No terminal repeats	17	11	0.7265	NA	0	0.0000	NA	NA
contig_15452	3493	No terminal repeats	6	11	0.7265	NA	0	0.0000	NA	NA
contig_5595	4112	No terminal repeats	5	11	0.7264	NA	0	0.0000	NA	NA
contig_19042	3118	No terminal repeats	6	11	0.7263	NA	0	0.0000	NA	NA
contig_2570	5819	No terminal repeats	10	11	0.7256	NA	0	0.0000	NA	NA
contig_15173	3855	No terminal repeats	9	11	0.7255	NA	0	0.0000	NA	NA
contig_3146	7137	No terminal repeats	11	11	0.7254	NA	0	0.0000	NA	NA
contig_11166	2523	No terminal repeats	6	11	0.7252	NA	0	0.7906	NA	NA
contig_22436	6770	No terminal repeats	13	11	0.7251	NA	0	0.0000	NA	NA
contig_23140	4342	No terminal repeats	5	11	0.7249	NA	0	0.1997	NA	NA
contig_25951	7294	No terminal repeats	14	11	0.7247	NA	0	1.3003	NA	NA
contig_10410	8164	No terminal repeats	12	11	0.7246	NA	0	0.0000	NA	NA
contig_21230	2906	No terminal repeats	4	11	0.7244	NA	0	0.0000	NA	NA
contig_23433	13258	No terminal repeats	21	11	0.7244	NA	0	0.6553	NA	NA
contig_1822	4322	No terminal repeats	8	11	0.7242	NA	0	0.0000	NA	NA
contig_12519	3255	No terminal repeats	7	11	0.7239	NA	0	1.0836	NA	NA
contig_9543	5209	No terminal repeats	8	11	0.7238	NA	0	0.0000	NA	NA
contig_19560	2750	No terminal repeats	5	11	0.7238	NA	0	0.0000	NA	NA
contig_21748	3306	No terminal repeats	6	11	0.7233	NA	0	0.4470	NA	NA
contig_1742	3344	No terminal repeats	2	11	0.7232	NA	0	0.0000	NA	NA
contig_22936	9380	No terminal repeats	9	11	0.7232	NA	0	0.8900	NA	NA
contig_2437	7357	No terminal repeats	9	11	0.7232	NA	0	1.2653	NA	NA
contig_14136	6575	No terminal repeats	10	11	0.7231	NA	0	0.0000	NA	NA
contig_10360	5184	No terminal repeats	8	11	0.7231	NA	0	0.0000	NA	NA
contig_22732	4382	No terminal repeats	12	11	0.7228	NA	0	0.0000	NA	NA
contig_19737	5323	No terminal repeats	12	11	0.7226	NA	0	0.0000	NA	NA
contig_19530	3869	No terminal repeats	8	11	0.7225	NA	1	0.9724	virb4	NA
contig_15573	3117	No terminal repeats	3	11	0.7224	NA	0	0.2705	NA	NA
contig_11348	3591	No terminal repeats	10	11	0.7224	NA	0	0.0000	NA	NA
contig_2472	2905	No terminal repeats	1	11	0.7223	NA	0	0.0000	NA	NA
contig_7166	4575	No terminal repeats	6	11	0.7223	NA	0	0.0000	NA	NA
contig_8942	7255	No terminal repeats	8	11	0.7220	NA	0	0.6095	NA	NA
contig_9891	2948	No terminal repeats	6	11	0.7215	NA	0	0.9291	NA	NA
contig_10952	9244	No terminal repeats	12	11	0.7211	NA	0	0.8990	NA	NA
contig_16906	7870	No terminal repeats	8	11	0.7211	NA	0	0.0000	NA	NA
contig_7334	3112	No terminal repeats	5	11	0.7211	NA	0	0.0000	NA	NA
contig_4997	17676	No terminal repeats	21	11	0.7210	NA	0	0.8823	NA	NA
contig_9503	3328	No terminal repeats	5	11	0.7208	NA	0	0.0000	NA	NA
contig_9712	3122	No terminal repeats	5	11	0.7207	NA	0	0.0000	NA	NA
contig_17669	3050	No terminal repeats	7	11	0.7206	NA	0	0.0000	NA	NA
contig_14166	4088	No terminal repeats	4	11	0.7202	NA	0	0.0000	NA	NA
contig_21341	3244	No terminal repeats	5	11	0.7202	NA	0	0.0000	NA	NA
contig_12477	2774	No terminal repeats	5	11	0.7200	NA	0	0.0000	NA	NA
contig_14740	4819	No terminal repeats	6	11	0.7198	NA	0	0.6818	NA	NA
contig_8274	2556	No terminal repeats	3	11	0.7194	NA	0	0.0000	NA	NA
contig_19249	3975	No terminal repeats	6	11	0.7193	NA	0	0.0000	NA	NA
contig_16644	6175	No terminal repeats	10	4	0.7190	NA	0	0.0000	NA	NA
contig_18641	4275	No terminal repeats	4	4	0.7189	NA	0	0.0000	NA	NA
contig_18297	7993	No terminal repeats	16	11	0.7188	NA	0	0.5652	NA	NA
contig_13600	6127	No terminal repeats	6	11	0.7187	NA	0	0.0000	NA	NA
contig_7337	5677	No terminal repeats	9	11	0.7183	NA	0	0.0000	NA	NA
contig_20084	9168	No terminal repeats	5	11	0.7179	NA	0	0.6345	NA	NA
contig_3814	13509	No terminal repeats	19	11	0.7179	NA	0	0.0000	NA	NA
contig_9081	15987	No terminal repeats	22	11	0.7177	NA	0	0.0000	NA	NA
contig_22445	4932	No terminal repeats	6	11	0.7175	NA	0	0.0000	NA	NA
contig_12331	7962	No terminal repeats	10	11	0.7174	NA	0	0.2465	NA	NA
contig_2265	5800	No terminal repeats	6	11	0.7172	NA	0	0.0000	NA	NA
contig_13638	4301	No terminal repeats	7	11	0.7170	NA	0	0.0000	NA	NA
contig_11023	3087	No terminal repeats	5	11	0.7170	NA	0	0.0000	NA	NA
contig_21494	12829	No terminal repeats	14	11	0.7167	NA	0	1.4320	NA	NA
contig_13672	3093	No terminal repeats	2	11	0.7167	NA	0	0.7617	NA	NA
contig_11581	7505	No terminal repeats	11	11	0.7165	NA	0	0.0000	NA	NA
contig_20585	6384	No terminal repeats	11	11	0.7163	NA	0	0.0000	NA	NA
contig_14216	8532	No terminal repeats	19	11	0.7163	NA	0	0.0000	NA	NA
contig_8394	11737	No terminal repeats	15	11	0.7160	NA	0	0.8990	NA	NA
contig_13140	4841	No terminal repeats	6	11	0.7160	NA	0	0.0000	NA	NA
contig_15176	7115	No terminal repeats	13	11	0.7158	NA	1	0.8076	MOBC;t4cp1	NA
contig_7651	4147	No terminal repeats	7	11	0.7157	NA	0	0.6139	NA	NA
contig_8805	4862	No terminal repeats	10	11	0.7153	NA	0	0.6138	NA	NA
contig_24831	4114	No terminal repeats	7	11	0.7153	NA	0	0.0000	NA	NA
contig_2430	7040	No terminal repeats	5	11	0.7152	NA	0	0.0000	NA	NA
contig_5859	3334	No terminal repeats	5	11	0.7150	NA	0	0.0000	NA	NA
contig_11079	2681	No terminal repeats	3	11	0.7150	NA	0	0.0000	NA	NA
contig_7872	2981	No terminal repeats	3	11	0.7147	NA	0	0.6060	NA	NA
contig_15322	3524	No terminal repeats	4	11	0.7143	NA	0	1.0800	NA	NA
contig_19170	5189	No terminal repeats	5	4	0.7142	NA	0	0.0000	NA	NA
contig_9755	12115	No terminal repeats	13	11	0.7140	NA	0	0.5417	NA	NA
contig_19765	6123	No terminal repeats	10	11	0.7134	NA	0	0.0000	NA	NA
contig_9634	11157	No terminal repeats	12	11	0.7134	NA	0	0.8858	NA	NA
contig_20612	6623	No terminal repeats	13	11	0.7133	NA	0	0.0000	NA	NA
