gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	locus_tag
phage_comp_33_cycle_1_CDS_0076	37701	38327	+	phage_comp_33_cycle_1	-5729711.942206249	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0076
phage_comp_33_cycle_1_CDS_0077	38330	38620	+	phage_comp_33_cycle_1	-160.77573458665967	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0077
phage_comp_33_cycle_1_CDS_0078	38610	39407	+	phage_comp_33_cycle_1	-15212690.78425623	69	46.0	0.238	8.476e-07	NC_019519_p21	PHANOTATE	CDS	#ffdf59	exonuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0078
phage_comp_33_cycle_1_CDS_0079	39510	39821	+	phage_comp_33_cycle_1	-4595.497399024842	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0079
phage_comp_33_cycle_1_CDS_0080	39867	40022	+	phage_comp_33_cycle_1	-23.24834661666983	14396	40.0	0.441	2.281e-07	p239025 VI_00571	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0080
phage_comp_33_cycle_1_CDS_0081	40104	40667	+	phage_comp_33_cycle_1	-7171.862107717723	316	107.0	0.389	6.2100000000000005e-28	NC_014662_p240	PHANOTATE	CDS	#ffdf59	dihydrofolate reductase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0081
phage_comp_33_cycle_1_CDS_0082	40664	40969	+	phage_comp_33_cycle_1	-848.4876489349231	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0082
phage_comp_33_cycle_1_CDS_0083	40962	41351	+	phage_comp_33_cycle_1	-2328.8858571578535	236	59.0	0.468	4.416e-13	p56785 VI_01098	PHANOTATE	CDS	#838383	nucleotide kinase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0083
phage_comp_33_cycle_1_CDS_0084	41378	41863	+	phage_comp_33_cycle_1	-57825.86070907444	135	61.0	0.365	5.242e-13	NC_027996_p7	PHANOTATE	CDS	#ffdf59	dUTPase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0084
phage_comp_33_cycle_1_CDS_0085	41875	42618	+	phage_comp_33_cycle_1	-4704034.756138906	124	74.0	0.255	1.743e-15	KY554773_p62	PHANOTATE	CDS	#ffdf59	Sak4-like ssDNA annealing protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0085
phage_comp_33_cycle_1_CDS_0086	42618	43052	+	phage_comp_33_cycle_1	-2078.9428967511826	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0086
phage_comp_33_cycle_1_CDS_0087	43298	43209	-	phage_comp_33_cycle_1	-0.2291946010399409	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0087
phage_comp_33_cycle_1_CDS_0088	43462	43367	-	phage_comp_33_cycle_1	-4.493670926843824	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0088
phage_comp_33_cycle_1_CDS_0089	43449	43550	+	phage_comp_33_cycle_1	-0.1371564982013729	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0089
phage_comp_33_cycle_1_CDS_0090	43541	44446	+	phage_comp_33_cycle_1	-31963902.773322705	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0090
phage_comp_33_cycle_1_CDS_0091	44406	44630	+	phage_comp_33_cycle_1	-522.5240282223859	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0091
phage_comp_33_cycle_1_CDS_0092	44605	44880	+	phage_comp_33_cycle_1	-1031.176983698518	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0092
phage_comp_33_cycle_1_CDS_0093	44880	45245	+	phage_comp_33_cycle_1	-1329.941677851439	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0093
phage_comp_33_cycle_1_CDS_0094	45242	45514	+	phage_comp_33_cycle_1	-499.58134642298256	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0094
phage_comp_33_cycle_1_CDS_0095	45526	45792	+	phage_comp_33_cycle_1	-126.21224432703367	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0095
phage_comp_33_cycle_1_CDS_0096	46662	45820	-	phage_comp_33_cycle_1	-4435598.969329848	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0096
phage_comp_33_cycle_1_CDS_0097	47867	46662	-	phage_comp_33_cycle_1	-1344930729.590341	7782	44.0	0.349	1.213e-06	p263805 VI_00587	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0097
phage_comp_33_cycle_1_CDS_0098	49699	47867	-	phage_comp_33_cycle_1	-3.4575011651556156e+16	7547	63.0	0.488	2.449e-11	p263806 VI_00587	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0098
phage_comp_33_cycle_1_CDS_0099	50259	49699	-	phage_comp_33_cycle_1	-21119.03835167421	17155	62.0	0.438	3.804e-12	LK392619_p16	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0099
phage_comp_33_cycle_1_CDS_0100	51560	50259	-	phage_comp_33_cycle_1	-154294119111.54926	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0100
phage_comp_33_cycle_1_CDS_0101	52063	51569	-	phage_comp_33_cycle_1	-13119.18290861128	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0101
phage_comp_33_cycle_1_CDS_0102	52441	52070	-	phage_comp_33_cycle_1	-85.28978964994947	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0102
phage_comp_33_cycle_1_CDS_0103	52650	52447	-	phage_comp_33_cycle_1	-144.85006059848035	881	73.0	0.557	1.917e-18	p294180 VI_05312	PHANOTATE	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0103
phage_comp_33_cycle_1_CDS_0104	53190	52663	-	phage_comp_33_cycle_1	-2605.790135103998	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0104
phage_comp_33_cycle_1_CDS_0105	54413	53253	-	phage_comp_33_cycle_1	-3660997530142.2207	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0105
phage_comp_33_cycle_1_CDS_0106	55399	54410	-	phage_comp_33_cycle_1	-16755246.630237324	1110	389.0	0.629	2.581e-123	KY065455_p49	PHANOTATE	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0106
phage_comp_33_cycle_1_CDS_0107	55703	55359	-	phage_comp_33_cycle_1	-12168.319864721978	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0107
phage_comp_33_cycle_1_CDS_0108	56402	55755	-	phage_comp_33_cycle_1	-797712.9817222507	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0108
phage_comp_33_cycle_1_CDS_0109	57458	56460	-	phage_comp_33_cycle_1	-36253962.215122364	1309	43.0	0.616	4.331e-06	NC_009018_p56	PHANOTATE	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0109
phage_comp_33_cycle_1_CDS_0110	57748	57470	-	phage_comp_33_cycle_1	-463.6053488627534	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0110
phage_comp_33_cycle_1_CDS_0111	57941	57732	-	phage_comp_33_cycle_1	-182.42282050351224	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0111
phage_comp_33_cycle_1_CDS_0112	59194	57950	-	phage_comp_33_cycle_1	-560951588737.6227	30532	156.0	0.5	3.1769999999999995e-41	LK392619_p18	PHANOTATE	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0112
phage_comp_33_cycle_1_CDS_0113	59394	59203	-	phage_comp_33_cycle_1	-172.8681096186201	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0113
phage_comp_33_cycle_1_CDS_0114	60381	59494	-	phage_comp_33_cycle_1	-2030297.3913490367	21524	104.0	0.278	4.957000000000001e-25	KY554766_p77	PHANOTATE	CDS	#07e9a2	tail protein with lysin activity	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0114
phage_comp_33_cycle_1_CDS_0115	61583	60477	-	phage_comp_33_cycle_1	-131951521.37725347	16596	99.0	0.246	1.422e-23	KY554766_p76	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0115
phage_comp_33_cycle_1_CDS_0116	61828	61583	-	phage_comp_33_cycle_1	-150.878635882698	35723	52.0	0.384	7.635e-08	p118746 VI_00511	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_33_cycle_1_CDS_0116
phage_comp_34_cycle_1_CDS_0001	2	886	+	phage_comp_34_cycle_1	-852595.6189237939	3717	47.0	0.458	1.991e-07	KY303907_p80	PHANOTATE	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0001
phage_comp_34_cycle_1_CDS_0002	890	2383	+	phage_comp_34_cycle_1	-2827621007.5856075	4660	499.0	0.64	8.925e-154	LC102730_p15	PHANOTATE	CDS	#3e83f6	minor head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0002
phage_comp_34_cycle_1_CDS_0003	2346	4145	+	phage_comp_34_cycle_1	-63164619870.13359	15127	186.0	0.275	3.5e-49	NC_004827_p42	PHANOTATE	CDS	#3e83f6	head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0003
phage_comp_34_cycle_1_CDS_0004	4290	5798	+	phage_comp_34_cycle_1	-384412022808.70374	3778	204.0	0.607	8.441e-59	MG675557_p24	PHANOTATE	CDS	#3e83f6	head maturation protease	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0004
phage_comp_34_cycle_1_CDS_0005	5801	6541	+	phage_comp_34_cycle_1	-576.2286008814898	38233	79.0	0.478	2.515e-16	MF614628_p48	PHANOTATE	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0005
phage_comp_34_cycle_1_CDS_0006	6554	7663	+	phage_comp_34_cycle_1	-10853673.169889312	264	121.0	0.305	4.108e-31	p358640 VI_12386	PHANOTATE	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0006
phage_comp_34_cycle_1_CDS_0007	7723	8115	+	phage_comp_34_cycle_1	-1196.0694773008197	3714	109.0	0.533	6.475e-30	p287550 VI_03619	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0007
phage_comp_34_cycle_1_CDS_0008	8112	8546	+	phage_comp_34_cycle_1	-246.4203426280903	302	51.0	0.288	7.962e-10	p289237 VI_09357	PHANOTATE	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0008
phage_comp_34_cycle_1_CDS_0009	8543	9112	+	phage_comp_34_cycle_1	-2409.308659676333	222	90.0	0.408	9.196999999999999e-23	KX664695_p144	PHANOTATE	CDS	#35d7ff	tail completion or Neck1 protein	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0009
phage_comp_34_cycle_1_CDS_0010	9109	9489	+	phage_comp_34_cycle_1	-341.1130559547991	1912	125.0	0.522	1.3770000000000001e-35	p102694 VI_10760	PHANOTATE	CDS	#3e83f6	head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0010
phage_comp_34_cycle_1_CDS_0011	9456	10001	+	phage_comp_34_cycle_1	-1226.8023972980293	1876	108.0	0.404	5.341999999999999e-29	HM368260_p4	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0011
phage_comp_34_cycle_1_CDS_0012	10013	10102	+	phage_comp_34_cycle_1	-7.175517277952728	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0012
phage_comp_34_cycle_1_CDS_0013	10222	10335	+	phage_comp_34_cycle_1	-6.312825426498972	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0013
phage_comp_34_cycle_1_CDS_0014	10308	11504	+	phage_comp_34_cycle_1	-75277.22662265933	205	81.0	0.218	1.911e-17	NC_021067_p46	PHANOTATE	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0014
phage_comp_34_cycle_1_CDS_0015	11515	11946	+	phage_comp_34_cycle_1	-791.0709767643526	1964	119.0	0.457	5.756e-33	p88092 VI_10103	PHANOTATE	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0015
phage_comp_34_cycle_1_CDS_0016	11951	12442	+	phage_comp_34_cycle_1	-3444.0734535812658	1932	106.0	0.438	1.418e-28	MF346584_p31	PHANOTATE	CDS	#07e9a2	tail assembly chaperone	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0016
phage_comp_34_cycle_1_CDS_0017	12453	12542	+	phage_comp_34_cycle_1	-1.0333994928359593	3976	38.0	0.718	4.524e-06	NC_031117_p20	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0017
phage_comp_34_cycle_1_CDS_0018	12535	13656	+	phage_comp_34_cycle_1	-6474693936.78198	34923	62.0	0.275	1.712e-11	MG675557_p40	PHANOTATE	CDS	#07e9a2	tail length tape measure protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0018
phage_comp_34_cycle_1_CDS_0019	13794	14141	+	phage_comp_34_cycle_1	-1241.7622783707918	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0019
phage_comp_34_cycle_1_CDS_0020	14141	14764	+	phage_comp_34_cycle_1	-58124.24779439937	1830	109.0	0.387	1.397e-28	NC_028995_p60	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0020
phage_comp_34_cycle_1_CDS_0021	14761	15060	+	phage_comp_34_cycle_1	-31.946120679963354	349	61.0	0.366	1.048e-13	NC_020204_p5	PHANOTATE	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0021
phage_comp_34_cycle_1_CDS_0022	15060	15911	+	phage_comp_34_cycle_1	-1577822.412933956	196	70.0	0.238	2.025e-14	NC_020843_p99	PHANOTATE	CDS	#07e9a2	baseplate hub	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0022
phage_comp_34_cycle_1_CDS_0023	15895	16545	+	phage_comp_34_cycle_1	-4243.625626516713	11	58.0	0.241	7.1e-11	KY883640_p56	PHANOTATE	CDS	#07e9a2	baseplate spike	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0023
phage_comp_34_cycle_1_CDS_0024	16545	16907	+	phage_comp_34_cycle_1	-197.5156543358663	120	53.0	0.382	1.234e-10	p345492 VI_12445	PHANOTATE	CDS	#07e9a2	baseplate wedge subunit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	phage_comp_34_cycle_1_CDS_0024
